method,split,task,regime,mean_success,ci95_success,mean_containment_rate,ci95_containment_rate,mean_state_corruption,ci95_state_corruption,mean_cascade_rate,ci95_cascade_rate,mean_damage,ci95_damage,mean_false_halt,ci95_false_halt,mean_recovery_success,ci95_recovery_success,mean_escalation_precision,ci95_escalation_precision,mean_containment_latency,ci95_containment_latency,mean_recovery_cost,ci95_recovery_cost,mean_regret_to_oracle,ci95_regret_to_oracle,groups
oracle_containment_supervisor,delayed_escalation,bimanual_handoff,subgoal_drift,0.7381,0.0292,0.6565,0.0107,0.017,0.0112,0.0629,0.0208,0.0051,0.0069,0.1769,0.0294,0.4745,0.0663,0.6438,0.0119,0.6279,0.0098,0.2389,0.0028,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,drawer_retrieval,actuator_slip,0.7551,0.0196,0.6446,0.0396,0.0017,0.0033,0.0663,0.0112,0.0085,0.0067,0.1531,0.0299,0.4745,0.0236,0.6501,0.0058,0.5891,0.0165,0.2338,0.0064,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,drawer_retrieval,contact_instability,0.7568,0.0227,0.6378,0.0233,0.0068,0.0069,0.0714,0.0204,0.0068,0.0047,0.1718,0.0278,0.4507,0.0471,0.6446,0.0106,0.6505,0.0129,0.2405,0.0069,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,drawer_retrieval,cross_level_cascading_failure,0.7364,0.0454,0.6463,0.0253,0.0272,0.0159,0.0884,0.0283,0.0,0.0,0.1565,0.0386,0.4354,0.0278,0.6467,0.0105,0.7817,0.0187,0.2354,0.0086,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,drawer_retrieval,perception_glitch,0.7602,0.0436,0.6752,0.0413,0.0034,0.0043,0.0646,0.0183,0.0034,0.0043,0.1276,0.0237,0.4813,0.0443,0.6539,0.0103,0.5824,0.0207,0.2348,0.0071,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,drawer_retrieval,precondition_drift,0.7279,0.0588,0.6616,0.0352,0.0136,0.0107,0.0408,0.0175,0.0136,0.0079,0.1701,0.0174,0.4473,0.0278,0.6547,0.0074,0.6087,0.012,0.2356,0.0032,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,drawer_retrieval,recovery_budget_exhaustion,0.7228,0.0287,0.6224,0.0428,0.0051,0.0069,0.0561,0.0098,0.0085,0.0084,0.1514,0.03,0.4235,0.0301,0.6451,0.0105,0.6508,0.0162,0.2324,0.0089,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,drawer_retrieval,subgoal_drift,0.7177,0.0569,0.6276,0.0232,0.0102,0.0094,0.0612,0.0094,0.0034,0.0067,0.1378,0.0221,0.4507,0.0347,0.6478,0.0149,0.6132,0.0207,0.236,0.0053,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,mobile_manip_delivery,actuator_slip,0.7347,0.0422,0.6327,0.0358,0.0017,0.0033,0.0697,0.0129,0.0,0.0,0.1548,0.0349,0.4898,0.0476,0.647,0.0107,0.6087,0.0129,0.2382,0.006,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,mobile_manip_delivery,contact_instability,0.7245,0.0267,0.6565,0.0418,0.0119,0.0169,0.068,0.0159,0.0085,0.0111,0.165,0.0262,0.4456,0.0329,0.649,0.007,0.6615,0.0103,0.235,0.0033,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,mobile_manip_delivery,cross_level_cascading_failure,0.7279,0.0358,0.619,0.0239,0.0136,0.0079,0.068,0.015,0.0119,0.0088,0.1463,0.0189,0.432,0.0503,0.6518,0.0059,0.8084,0.0156,0.2407,0.0058,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,mobile_manip_delivery,perception_glitch,0.7041,0.052,0.6531,0.023,0.0051,0.0069,0.0544,0.0233,0.0017,0.0033,0.1531,0.0406,0.449,0.0344,0.6437,0.0056,0.5897,0.0166,0.2413,0.0071,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,mobile_manip_delivery,precondition_drift,0.7432,0.0215,0.6837,0.0526,0.0051,0.0047,0.0595,0.0135,0.0034,0.0043,0.1344,0.0243,0.4949,0.0509,0.6516,0.0086,0.6237,0.0144,0.2363,0.0082,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,mobile_manip_delivery,recovery_budget_exhaustion,0.7262,0.0297,0.6786,0.0318,0.0068,0.0069,0.0748,0.0174,0.0051,0.0069,0.1548,0.0404,0.4082,0.0545,0.644,0.013,0.6848,0.0134,0.2345,0.0054,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,mobile_manip_delivery,subgoal_drift,0.7109,0.0174,0.6463,0.0428,0.0034,0.0067,0.068,0.0214,0.0068,0.0069,0.1429,0.0216,0.4779,0.0579,0.6436,0.0096,0.6284,0.012,0.2366,0.0035,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,peg_assembly,actuator_slip,0.7058,0.0538,0.648,0.063,0.0051,0.0069,0.0765,0.0227,0.0051,0.0047,0.1412,0.0267,0.4966,0.0584,0.6489,0.0117,0.5941,0.008,0.2407,0.005,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,peg_assembly,contact_instability,0.7398,0.0299,0.6718,0.0463,0.0136,0.0129,0.0748,0.0202,0.0102,0.0061,0.1463,0.0325,0.4592,0.0337,0.6456,0.0132,0.6869,0.0121,0.2381,0.0037,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,peg_assembly,cross_level_cascading_failure,0.7092,0.0499,0.6565,0.0332,0.0136,0.0129,0.0986,0.0278,0.0102,0.0061,0.1633,0.0296,0.4507,0.0343,0.6533,0.01,0.8139,0.0146,0.2407,0.0046,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,peg_assembly,perception_glitch,0.7177,0.0159,0.6922,0.0303,0.0102,0.0033,0.0595,0.0233,0.0085,0.0084,0.1718,0.0394,0.4711,0.0452,0.6488,0.0145,0.5976,0.0198,0.243,0.0058,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,peg_assembly,precondition_drift,0.699,0.0359,0.6463,0.0141,0.0119,0.0135,0.0748,0.0214,0.0,0.0,0.1837,0.0466,0.4728,0.0683,0.6581,0.0108,0.6252,0.0146,0.2294,0.0052,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,peg_assembly,recovery_budget_exhaustion,0.7296,0.0403,0.6037,0.0557,0.0085,0.0084,0.0782,0.0264,0.0102,0.0079,0.165,0.0094,0.4762,0.0691,0.6527,0.0096,0.697,0.0134,0.235,0.0054,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,peg_assembly,subgoal_drift,0.7262,0.048,0.6548,0.0283,0.0102,0.0079,0.0833,0.0342,0.0085,0.0098,0.1616,0.0264,0.4728,0.04,0.6584,0.01,0.6261,0.0128,0.2329,0.0066,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,tool_use_sequence,actuator_slip,0.7619,0.031,0.6429,0.0444,0.0017,0.0033,0.0544,0.0243,0.0034,0.0043,0.1684,0.0386,0.4269,0.0714,0.6508,0.0152,0.6061,0.0141,0.2337,0.0062,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,tool_use_sequence,contact_instability,0.7279,0.0262,0.6871,0.0526,0.0119,0.0072,0.0459,0.0206,0.0085,0.0084,0.1548,0.0204,0.4541,0.0554,0.6541,0.0087,0.6695,0.0081,0.2405,0.0039,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,tool_use_sequence,cross_level_cascading_failure,0.7398,0.0281,0.6548,0.0461,0.0153,0.0084,0.0867,0.0273,0.0136,0.0094,0.1378,0.0123,0.4218,0.0452,0.6414,0.0055,0.8028,0.0166,0.2377,0.0055,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,tool_use_sequence,perception_glitch,0.75,0.0144,0.665,0.0445,0.0085,0.0043,0.0612,0.0276,0.0,0.0,0.1378,0.0356,0.4796,0.0202,0.6512,0.0098,0.5978,0.0115,0.2305,0.0083,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,tool_use_sequence,precondition_drift,0.7109,0.0496,0.6718,0.0394,0.0051,0.0047,0.0527,0.0123,0.0,0.0,0.1565,0.0406,0.4643,0.0438,0.6372,0.0069,0.6281,0.0091,0.2353,0.0044,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,tool_use_sequence,recovery_budget_exhaustion,0.7449,0.0374,0.6514,0.0291,0.0136,0.0119,0.0663,0.0274,0.0034,0.0067,0.1514,0.022,0.4558,0.0344,0.6624,0.0116,0.6845,0.0122,0.2307,0.0051,0.0,0.0,7
oracle_containment_supervisor,delayed_escalation,tool_use_sequence,subgoal_drift,0.7228,0.0268,0.6633,0.0406,0.0136,0.0129,0.0748,0.0309,0.0085,0.0067,0.1293,0.0156,0.483,0.0333,0.6374,0.0101,0.6308,0.0171,0.2315,0.0048,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,bimanual_handoff,actuator_slip,0.7432,0.0413,0.6973,0.0325,0.0068,0.0086,0.0697,0.0119,0.0051,0.0047,0.1701,0.0182,0.5476,0.0685,0.6797,0.0107,0.5432,0.016,0.2464,0.0064,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,bimanual_handoff,contact_instability,0.7517,0.0336,0.7313,0.0377,0.0017,0.0033,0.0748,0.0098,0.0,0.0,0.1633,0.0111,0.5238,0.0401,0.7014,0.0089,0.5949,0.0141,0.2429,0.0081,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,bimanual_handoff,cross_level_cascading_failure,0.7075,0.016,0.7092,0.0259,0.0204,0.0182,0.0714,0.021,0.0102,0.0107,0.1633,0.0232,0.5238,0.0562,0.697,0.0093,0.6852,0.0079,0.2437,0.0063,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,bimanual_handoff,perception_glitch,0.7721,0.0369,0.7126,0.0421,0.0068,0.0069,0.068,0.0182,0.0017,0.0033,0.1531,0.0294,0.5527,0.0593,0.6938,0.0078,0.5144,0.0098,0.2512,0.0113,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,bimanual_handoff,precondition_drift,0.716,0.0695,0.7058,0.0141,0.0034,0.0043,0.0748,0.0268,0.0068,0.01,0.1565,0.0312,0.5323,0.0528,0.6911,0.0143,0.5066,0.0134,0.2464,0.0061,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,bimanual_handoff,recovery_budget_exhaustion,0.7347,0.0202,0.7432,0.0337,0.0085,0.0098,0.0765,0.0274,0.0068,0.0047,0.1633,0.0282,0.534,0.0369,0.6828,0.0064,0.5846,0.0091,0.2458,0.0074,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,bimanual_handoff,subgoal_drift,0.7109,0.0253,0.7007,0.0354,0.0102,0.0079,0.0493,0.0148,0.0051,0.01,0.165,0.0347,0.5187,0.0254,0.6906,0.0159,0.5226,0.011,0.2462,0.0074,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,drawer_retrieval,actuator_slip,0.7704,0.0434,0.7126,0.02,0.0017,0.0033,0.0391,0.0159,0.0017,0.0033,0.1463,0.0243,0.5799,0.0514,0.6836,0.0124,0.5077,0.0177,0.2443,0.0047,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,drawer_retrieval,contact_instability,0.7262,0.0381,0.7279,0.0559,0.0,0.0,0.0306,0.0086,0.017,0.0168,0.1497,0.0209,0.534,0.0487,0.6786,0.0174,0.5462,0.0073,0.2477,0.0065,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,drawer_retrieval,cross_level_cascading_failure,0.7449,0.0249,0.7262,0.0496,0.0119,0.0088,0.0646,0.0227,0.0051,0.0069,0.1888,0.0339,0.5238,0.0233,0.6989,0.0128,0.6565,0.0106,0.2438,0.0064,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,drawer_retrieval,perception_glitch,0.7619,0.033,0.7279,0.0219,0.0034,0.0043,0.0629,0.0208,0.0068,0.0069,0.1514,0.0268,0.5357,0.0233,0.6862,0.008,0.4859,0.0122,0.2384,0.0047,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,drawer_retrieval,precondition_drift,0.7551,0.0429,0.6905,0.0269,0.0051,0.0047,0.0629,0.0122,0.0051,0.0069,0.1463,0.0348,0.5442,0.0159,0.6823,0.0132,0.4884,0.0143,0.2404,0.0039,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,drawer_retrieval,recovery_budget_exhaustion,0.7602,0.0418,0.7092,0.0152,0.0051,0.0047,0.0408,0.0152,0.0068,0.0069,0.1395,0.0278,0.4779,0.0406,0.6874,0.0106,0.5604,0.0171,0.2408,0.0069,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,drawer_retrieval,subgoal_drift,0.7517,0.0421,0.7262,0.0135,0.0068,0.0069,0.0612,0.0339,0.0034,0.0067,0.1548,0.0429,0.568,0.0377,0.6932,0.0096,0.5012,0.018,0.2464,0.0053,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,mobile_manip_delivery,actuator_slip,0.75,0.0322,0.6803,0.0393,0.0034,0.0043,0.068,0.0111,0.0017,0.0033,0.131,0.0249,0.5323,0.0287,0.6854,0.0117,0.5084,0.0193,0.2451,0.0044,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,mobile_manip_delivery,contact_instability,0.7415,0.0189,0.6837,0.0269,0.0017,0.0033,0.0646,0.0143,0.0068,0.0069,0.1156,0.0232,0.5476,0.0318,0.6853,0.0087,0.5634,0.01,0.2435,0.0064,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,mobile_manip_delivery,cross_level_cascading_failure,0.7092,0.037,0.7109,0.0122,0.0136,0.0079,0.0799,0.0167,0.0068,0.0069,0.1446,0.0257,0.534,0.0365,0.6882,0.0085,0.6554,0.0107,0.2436,0.0067,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,mobile_manip_delivery,perception_glitch,0.7483,0.043,0.7313,0.0227,0.0017,0.0033,0.0663,0.0175,0.0068,0.0047,0.1718,0.0143,0.5442,0.0469,0.6869,0.0048,0.5045,0.0132,0.2415,0.0044,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,mobile_manip_delivery,precondition_drift,0.7313,0.0337,0.7126,0.0451,0.0034,0.0043,0.0527,0.019,0.0102,0.0079,0.1122,0.0233,0.5663,0.0381,0.6847,0.0137,0.4979,0.0127,0.2462,0.0079,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,mobile_manip_delivery,recovery_budget_exhaustion,0.7517,0.0365,0.7109,0.0208,0.0068,0.01,0.0612,0.0193,0.0034,0.0043,0.1735,0.0374,0.5374,0.0382,0.6918,0.0087,0.5659,0.0127,0.2468,0.0052,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,mobile_manip_delivery,subgoal_drift,0.7619,0.0411,0.6786,0.0546,0.0102,0.0139,0.0731,0.0129,0.0051,0.0047,0.1769,0.0267,0.5051,0.0472,0.6792,0.0081,0.497,0.0142,0.2517,0.0071,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,peg_assembly,actuator_slip,0.7398,0.0267,0.716,0.0276,0.0051,0.0047,0.0527,0.0183,0.0034,0.0043,0.1497,0.0203,0.517,0.04,0.6868,0.0083,0.5358,0.0192,0.2397,0.0054,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,peg_assembly,contact_instability,0.7432,0.0516,0.7177,0.0237,0.0034,0.0043,0.0561,0.0214,0.0068,0.0069,0.1888,0.0236,0.5102,0.0386,0.6898,0.0058,0.5937,0.0171,0.2425,0.0048,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,peg_assembly,cross_level_cascading_failure,0.7211,0.0452,0.7109,0.0373,0.0187,0.0143,0.0561,0.0111,0.0068,0.01,0.165,0.0193,0.5204,0.04,0.6885,0.0103,0.683,0.0139,0.2492,0.0064,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,peg_assembly,perception_glitch,0.7313,0.0553,0.7194,0.0443,0.0017,0.0033,0.0646,0.0227,0.0085,0.0098,0.1412,0.0484,0.5408,0.0333,0.6848,0.0087,0.5059,0.0149,0.2386,0.0055,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,peg_assembly,precondition_drift,0.7279,0.0252,0.7228,0.015,0.0034,0.0043,0.0765,0.0243,0.0085,0.0167,0.1684,0.0415,0.5544,0.0475,0.6936,0.0139,0.5047,0.0118,0.2457,0.006,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,peg_assembly,recovery_budget_exhaustion,0.7245,0.0365,0.7143,0.0367,0.0136,0.0148,0.0782,0.0243,0.0034,0.0043,0.1224,0.0337,0.5357,0.0464,0.6892,0.0145,0.5746,0.0125,0.2472,0.0055,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,peg_assembly,subgoal_drift,0.7177,0.0469,0.6956,0.048,0.0034,0.0043,0.0493,0.0193,0.0034,0.0043,0.1565,0.0187,0.5323,0.034,0.6872,0.0115,0.5101,0.0099,0.2454,0.0075,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,tool_use_sequence,actuator_slip,0.7483,0.0303,0.7058,0.0248,0.0034,0.0067,0.068,0.022,0.0017,0.0033,0.1293,0.032,0.517,0.0313,0.682,0.0125,0.5206,0.0169,0.2388,0.0049,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,tool_use_sequence,contact_instability,0.716,0.0545,0.7126,0.0418,0.0051,0.0069,0.0544,0.0123,0.0068,0.0047,0.1446,0.0332,0.5306,0.019,0.7013,0.0086,0.5657,0.0189,0.2472,0.0035,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,tool_use_sequence,cross_level_cascading_failure,0.7211,0.0394,0.7126,0.0513,0.0187,0.0112,0.051,0.0132,0.0119,0.0072,0.1718,0.0269,0.5187,0.0506,0.6945,0.0146,0.6815,0.0089,0.2503,0.0079,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,tool_use_sequence,perception_glitch,0.7194,0.0209,0.7364,0.0246,0.0,0.0,0.0697,0.0262,0.0034,0.0067,0.1395,0.0317,0.5986,0.0555,0.6908,0.0068,0.5029,0.0185,0.2417,0.0078,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,tool_use_sequence,precondition_drift,0.7211,0.0397,0.7398,0.0358,0.0153,0.0098,0.051,0.0122,0.0068,0.0086,0.1531,0.0241,0.5527,0.0183,0.6822,0.006,0.514,0.0075,0.2426,0.0067,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,tool_use_sequence,recovery_budget_exhaustion,0.7313,0.0283,0.733,0.0233,0.0136,0.0164,0.0629,0.0132,0.0034,0.0043,0.1701,0.0237,0.5323,0.0167,0.6925,0.0142,0.5916,0.0198,0.246,0.0051,0.0,0.0,7
oracle_containment_supervisor,low_level_perturbation,tool_use_sequence,subgoal_drift,0.7517,0.051,0.7143,0.0314,0.0068,0.0069,0.0748,0.022,0.0085,0.0067,0.1752,0.0248,0.5544,0.037,0.6837,0.0098,0.5094,0.0146,0.2457,0.0057,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,bimanual_handoff,actuator_slip,0.7194,0.041,0.7568,0.0469,0.0034,0.0043,0.0476,0.0144,0.0017,0.0033,0.1531,0.0442,0.4983,0.0312,0.6453,0.0087,0.5143,0.0123,0.2407,0.0065,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,bimanual_handoff,contact_instability,0.733,0.0363,0.6939,0.0383,0.0017,0.0033,0.0629,0.0214,0.0085,0.0098,0.1616,0.0196,0.5357,0.06,0.6399,0.0107,0.5576,0.0156,0.2374,0.0074,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,bimanual_handoff,cross_level_cascading_failure,0.7364,0.0213,0.7058,0.0671,0.0119,0.0051,0.0765,0.0269,0.0034,0.0043,0.2024,0.0469,0.5034,0.0623,0.6372,0.0081,0.6706,0.0161,0.2395,0.007,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,bimanual_handoff,perception_glitch,0.7432,0.0449,0.7245,0.0347,0.0119,0.0135,0.0731,0.0148,0.0034,0.0043,0.1293,0.0402,0.5272,0.04,0.6391,0.0096,0.5053,0.0201,0.2428,0.0083,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,bimanual_handoff,precondition_drift,0.7721,0.0328,0.7041,0.0402,0.0119,0.0102,0.051,0.0202,0.0102,0.0129,0.1582,0.0344,0.5221,0.0246,0.6432,0.0146,0.5133,0.0134,0.2446,0.0074,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,bimanual_handoff,recovery_budget_exhaustion,0.7143,0.0367,0.6837,0.0309,0.0289,0.0123,0.0595,0.0176,0.0068,0.01,0.1446,0.0427,0.4796,0.0359,0.6524,0.0103,0.5767,0.0137,0.2373,0.0067,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,bimanual_handoff,subgoal_drift,0.7279,0.0236,0.6837,0.0274,0.0102,0.0107,0.0527,0.0221,0.0136,0.0094,0.1667,0.0297,0.534,0.0484,0.6402,0.0111,0.5205,0.0234,0.2393,0.0059,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,drawer_retrieval,actuator_slip,0.7381,0.026,0.7228,0.0393,0.0051,0.0069,0.0629,0.0111,0.0068,0.0069,0.1548,0.0292,0.5459,0.0561,0.6513,0.0085,0.4902,0.0131,0.2392,0.0118,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,drawer_retrieval,contact_instability,0.7466,0.0333,0.6888,0.0187,0.0,0.0,0.085,0.0224,0.0102,0.0129,0.1667,0.0407,0.5221,0.0358,0.6485,0.0121,0.5372,0.0152,0.2428,0.0055,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,drawer_retrieval,cross_level_cascading_failure,0.7636,0.0382,0.699,0.0485,0.0136,0.0079,0.0799,0.0189,0.0034,0.0043,0.182,0.0278,0.5187,0.0493,0.6393,0.0086,0.6378,0.0137,0.2436,0.0072,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,drawer_retrieval,perception_glitch,0.7959,0.0328,0.7211,0.0168,0.0051,0.0047,0.0595,0.0244,0.0017,0.0033,0.1854,0.0349,0.5544,0.0305,0.6452,0.0085,0.4802,0.0129,0.2419,0.0067,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,drawer_retrieval,precondition_drift,0.7466,0.0268,0.7449,0.0555,0.0085,0.0084,0.0646,0.0133,0.0034,0.0067,0.1718,0.0435,0.5187,0.0274,0.6431,0.0105,0.4928,0.0093,0.2355,0.0091,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,drawer_retrieval,recovery_budget_exhaustion,0.7534,0.0159,0.6888,0.0257,0.0051,0.0047,0.0629,0.0195,0.0051,0.0047,0.1616,0.0269,0.5527,0.0317,0.6445,0.0129,0.5547,0.0121,0.2364,0.0023,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,drawer_retrieval,subgoal_drift,0.7619,0.0338,0.699,0.0393,0.0085,0.0084,0.0595,0.0144,0.0034,0.0067,0.1241,0.0296,0.4847,0.0325,0.642,0.0083,0.5063,0.0151,0.2415,0.0043,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,mobile_manip_delivery,actuator_slip,0.7381,0.0292,0.7228,0.0309,0.0051,0.0069,0.0731,0.0206,0.0034,0.0043,0.1701,0.0182,0.5323,0.0366,0.6431,0.0122,0.496,0.0213,0.2394,0.0057,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,mobile_manip_delivery,contact_instability,0.7381,0.0381,0.7092,0.0209,0.0051,0.0069,0.0476,0.0144,0.0102,0.0079,0.1531,0.029,0.5119,0.0648,0.6522,0.013,0.5514,0.0112,0.2419,0.0081,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,mobile_manip_delivery,cross_level_cascading_failure,0.7381,0.0292,0.7194,0.0249,0.0272,0.0122,0.0663,0.0254,0.0068,0.0069,0.165,0.0236,0.4966,0.04,0.6416,0.0104,0.654,0.0137,0.2385,0.0045,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,mobile_manip_delivery,perception_glitch,0.7585,0.0373,0.6956,0.0221,0.0136,0.0107,0.0408,0.0133,0.0068,0.0047,0.1565,0.0213,0.517,0.0356,0.6373,0.0084,0.4725,0.0129,0.2425,0.0048,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,mobile_manip_delivery,precondition_drift,0.7687,0.0274,0.699,0.0237,0.0085,0.0084,0.068,0.0202,0.0085,0.0111,0.1599,0.0292,0.5391,0.0321,0.645,0.01,0.5022,0.0114,0.2498,0.0084,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,mobile_manip_delivery,recovery_budget_exhaustion,0.7534,0.0348,0.6939,0.0313,0.0102,0.0079,0.0612,0.0213,0.0085,0.0067,0.1735,0.0209,0.4966,0.0443,0.6377,0.0144,0.5556,0.0077,0.2388,0.0084,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,mobile_manip_delivery,subgoal_drift,0.7194,0.0463,0.6956,0.0301,0.0068,0.0069,0.0646,0.0183,0.0051,0.0047,0.1616,0.0209,0.5323,0.0291,0.6389,0.0084,0.5072,0.0177,0.2426,0.0091,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,peg_assembly,actuator_slip,0.7364,0.018,0.6803,0.0433,0.0034,0.0067,0.051,0.0122,0.0153,0.0111,0.1344,0.0232,0.5391,0.0623,0.6373,0.0097,0.5225,0.0091,0.2452,0.0041,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,peg_assembly,contact_instability,0.7211,0.036,0.6871,0.0511,0.0051,0.0047,0.0765,0.0259,0.0017,0.0033,0.1582,0.0273,0.551,0.0488,0.6391,0.0055,0.5544,0.0143,0.243,0.0051,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,peg_assembly,cross_level_cascading_failure,0.7211,0.0203,0.7058,0.0344,0.0136,0.0061,0.068,0.0202,0.0136,0.0094,0.1565,0.0339,0.5051,0.0526,0.644,0.0113,0.6634,0.0189,0.2445,0.0063,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,peg_assembly,perception_glitch,0.7296,0.0366,0.6684,0.0448,0.0051,0.0047,0.0646,0.0175,0.0102,0.0107,0.1786,0.0269,0.5425,0.0183,0.6543,0.0113,0.4829,0.0173,0.24,0.0048,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,peg_assembly,precondition_drift,0.7721,0.0336,0.7075,0.0352,0.0136,0.0107,0.0612,0.0156,0.0034,0.0067,0.1548,0.0144,0.5102,0.0436,0.6445,0.0096,0.5212,0.0143,0.2348,0.0088,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,peg_assembly,recovery_budget_exhaustion,0.6973,0.0233,0.7143,0.0455,0.0051,0.0069,0.0697,0.0148,0.0068,0.0047,0.1582,0.0159,0.5034,0.0428,0.643,0.0091,0.5814,0.0133,0.2416,0.0072,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,peg_assembly,subgoal_drift,0.699,0.0278,0.7041,0.0241,0.0204,0.0111,0.0578,0.0129,0.0068,0.0047,0.1327,0.0236,0.4983,0.0445,0.645,0.0059,0.5184,0.0123,0.2467,0.0043,0.0,0.0,7
oracle_containment_supervisor,mid_level_subgoal_shift,tool_use_sequence,actuator_slip,0.75,0.0371,0.6871,0.0359,0.0034,0.0043,0.0612,0.0107,0.0017,0.0033,0.1905,0.0432,0.5323,0.0604,0.6417,0.0065,0.5059,0.0126,0.2445,0.0076,0.0,0.0,7
