method,split,stress_level,seed,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility,groups
oracle_containment_supervisor,stress_08,0.85,4,0.934028,0.694444,0.006944,0.003472,0.0,0.0,0.003472,0.145833,0.548611,0.739583,0.509554,0.003256,0.0,0.92102,48
oracle_containment_supervisor,stress_08,0.85,5,0.899306,0.670139,0.017361,0.0,0.003472,0.003472,0.0,0.118056,0.5625,0.753472,0.508097,0.003221,0.0,0.889987,48
oracle_containment_supervisor,stress_08,0.85,6,0.920139,0.677083,0.017361,0.003472,0.003472,0.0,0.006944,0.121528,0.583333,0.75,0.50897,0.003234,0.0,0.909857,48
oracle_containment_supervisor,stress_08,0.85,7,0.888889,0.739583,0.013889,0.0,0.006944,0.0,0.0,0.15625,0.569444,0.791667,0.510016,0.003293,0.0,0.87531,48
oracle_containment_supervisor,stress_08,0.85,8,0.885417,0.666667,0.038194,0.0,0.0,0.0,0.003472,0.111111,0.53125,0.753472,0.508427,0.003351,0.0,0.867483,48
oracle_containment_supervisor,stress_08,0.85,9,0.871528,0.711806,0.013889,0.003472,0.0,0.0,0.003472,0.104167,0.555556,0.763889,0.510306,0.003212,0.0,0.876609,48
oracle_containment_supervisor,stress_09,0.95,0,0.909722,0.704861,0.020833,0.0,0.003472,0.003472,0.006944,0.142361,0.534722,0.791667,0.522966,0.00309,0.0,0.885249,48
oracle_containment_supervisor,stress_09,0.95,1,0.934028,0.697917,0.024306,0.0,0.0,0.0,0.006944,0.152778,0.579861,0.791667,0.522973,0.003307,0.0,0.910266,48
oracle_containment_supervisor,stress_09,0.95,2,0.923611,0.680556,0.017361,0.0,0.0,0.0,0.003472,0.163194,0.527778,0.774306,0.524014,0.003287,0.0,0.894549,48
oracle_containment_supervisor,stress_09,0.95,3,0.892361,0.663194,0.03125,0.0,0.003472,0.0,0.0,0.125,0.565972,0.75,0.523239,0.003311,0.0,0.872124,48
oracle_containment_supervisor,stress_09,0.95,4,0.916667,0.670139,0.024306,0.0,0.0,0.0,0.006944,0.138889,0.611111,0.763889,0.523178,0.003313,0.0,0.897369,48
oracle_containment_supervisor,stress_09,0.95,5,0.857639,0.746528,0.020833,0.003472,0.010417,0.0,0.0,0.170139,0.555556,0.784722,0.523845,0.003483,0.0,0.827407,48
oracle_containment_supervisor,stress_09,0.95,6,0.881944,0.663194,0.038194,0.0,0.003472,0.0,0.003472,0.118056,0.527778,0.739583,0.523822,0.003298,0.0,0.855877,48
oracle_containment_supervisor,stress_09,0.95,7,0.871528,0.715278,0.013889,0.0,0.0,0.0,0.003472,0.121528,0.548611,0.746528,0.523942,0.003365,0.0,0.867726,48
oracle_containment_supervisor,stress_09,0.95,8,0.899306,0.704861,0.017361,0.003472,0.003472,0.0,0.003472,0.128472,0.503472,0.791667,0.522967,0.003274,0.0,0.884471,48
oracle_containment_supervisor,stress_09,0.95,9,0.864583,0.704861,0.003472,0.003472,0.0,0.0,0.003472,0.131944,0.53125,0.78125,0.522058,0.003201,0.0,0.86,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,0,0.746528,0.552083,0.027778,0.0,0.003472,0.003472,0.003472,0.107639,0.527778,0.645833,0.488862,0.0033,0.1875,0.714354,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,1,0.777778,0.621528,0.052083,0.010417,0.013889,0.003472,0.003472,0.107639,0.493056,0.59375,0.489579,0.00313,0.149305,0.722705,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,2,0.708333,0.631944,0.076389,0.013889,0.003472,0.0,0.017361,0.104167,0.527778,0.697917,0.48966,0.003236,0.236111,0.648119,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,3,0.777778,0.576389,0.059028,0.003472,0.013889,0.003472,0.020833,0.097222,0.548611,0.673611,0.489953,0.003218,0.177083,0.721746,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,4,0.756944,0.604167,0.048611,0.010417,0.003472,0.0,0.013889,0.104167,0.520833,0.690972,0.489522,0.003071,0.15625,0.713693,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,5,0.802083,0.652778,0.086806,0.006944,0.006944,0.0,0.013889,0.128472,0.475694,0.642361,0.488034,0.003045,0.076389,0.724362,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,6,0.791667,0.597222,0.069444,0.0,0.013889,0.003472,0.013889,0.100694,0.541667,0.642361,0.488993,0.003169,0.152777,0.733037,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,7,0.763889,0.663194,0.048611,0.006944,0.003472,0.0,0.017361,0.114583,0.503472,0.677083,0.488813,0.003078,0.177083,0.720691,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,8,0.777778,0.586806,0.045139,0.006944,0.003472,0.0,0.013889,0.09375,0.506944,0.65625,0.489355,0.003239,0.163194,0.739103,48
proposed_hierarchical_failure_containment_graph_v4,stress_00,0.05,9,0.819444,0.583333,0.055556,0.010417,0.003472,0.003472,0.017361,0.079861,0.510417,0.670139,0.48787,0.003268,0.111112,0.774319,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,0,0.711806,0.604167,0.083333,0.010417,0.006944,0.003472,0.013889,0.131944,0.510417,0.677083,0.509236,0.003198,0.243055,0.624923,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,1,0.760417,0.576389,0.065972,0.003472,0.010417,0.003472,0.024306,0.145833,0.538194,0.666667,0.509153,0.003182,0.194444,0.674082,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,2,0.753472,0.600694,0.038194,0.006944,0.013889,0.0,0.013889,0.086806,0.517361,0.673611,0.509214,0.003017,0.15625,0.71766,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,3,0.791667,0.618056,0.079861,0.010417,0.013889,0.0,0.010417,0.166667,0.465278,0.652778,0.507082,0.002995,0.104166,0.69054,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,4,0.78125,0.597222,0.072917,0.003472,0.017361,0.003472,0.024306,0.114583,0.552083,0.642361,0.507454,0.003232,0.166667,0.704163,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,5,0.743056,0.642361,0.052083,0.006944,0.006944,0.0,0.017361,0.135417,0.489583,0.663194,0.508316,0.003157,0.190972,0.680045,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,6,0.770833,0.600694,0.045139,0.010417,0.003472,0.0,0.024306,0.104167,0.486111,0.642361,0.508959,0.003175,0.15625,0.717585,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,7,0.798611,0.59375,0.069444,0.020833,0.006944,0.003472,0.013889,0.104167,0.503472,0.65625,0.508066,0.003277,0.125,0.725195,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,8,0.756944,0.625,0.052083,0.010417,0.010417,0.003472,0.017361,0.104167,0.548611,0.690972,0.508346,0.003433,0.201389,0.70464,48
proposed_hierarchical_failure_containment_graph_v4,stress_01,0.15,9,0.791667,0.621528,0.065972,0.010417,0.006944,0.0,0.013889,0.114583,0.513889,0.621528,0.508324,0.002965,0.138889,0.727059,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,0,0.767361,0.621528,0.055556,0.017361,0.024306,0.0,0.017361,0.090278,0.506944,0.652778,0.529054,0.003084,0.135417,0.705043,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,1,0.791667,0.621528,0.09375,0.017361,0.010417,0.0,0.010417,0.177083,0.447917,0.649306,0.526492,0.003291,0.121527,0.671247,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,2,0.767361,0.576389,0.072917,0.006944,0.010417,0.003472,0.027778,0.128472,0.538194,0.611111,0.528365,0.003413,0.180556,0.676263,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,3,0.756944,0.607639,0.048611,0.017361,0.013889,0.0,0.013889,0.149306,0.461806,0.65625,0.527795,0.003389,0.170139,0.673779,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,4,0.760417,0.59375,0.059028,0.010417,0.010417,0.0,0.034722,0.118056,0.493056,0.635417,0.528522,0.003521,0.177083,0.68109,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,5,0.743056,0.625,0.072917,0.017361,0.006944,0.003472,0.020833,0.131944,0.527778,0.673611,0.528335,0.003308,0.180555,0.6564,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,6,0.729167,0.59375,0.069444,0.013889,0.024306,0.003472,0.027778,0.125,0.534722,0.690972,0.528313,0.003569,0.225694,0.636608,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,7,0.78125,0.614583,0.059028,0.006944,0.013889,0.0,0.006944,0.131944,0.503472,0.611111,0.528655,0.003173,0.149306,0.709939,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,8,0.694444,0.590278,0.076389,0.013889,0.013889,0.006944,0.013889,0.15625,0.475694,0.625,0.528667,0.003168,0.215278,0.583178,48
proposed_hierarchical_failure_containment_graph_v4,stress_02,0.25,9,0.819444,0.565972,0.083333,0.006944,0.006944,0.006944,0.013889,0.131944,0.520833,0.604167,0.529125,0.00335,0.086806,0.721651,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,0,0.767361,0.524306,0.086806,0.006944,0.010417,0.003472,0.034722,0.152778,0.506944,0.625,0.547223,0.005055,0.173611,0.643571,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,1,0.75,0.607639,0.059028,0.013889,0.017361,0.0,0.017361,0.15625,0.465278,0.635417,0.547773,0.004928,0.173611,0.652379,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,2,0.753472,0.600694,0.069444,0.017361,0.013889,0.0,0.038194,0.163194,0.496528,0.649306,0.547531,0.005099,0.180556,0.638816,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,3,0.722222,0.635417,0.065972,0.006944,0.017361,0.006944,0.013889,0.166667,0.520833,0.659722,0.547148,0.004851,0.211806,0.621411,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,4,0.725694,0.611111,0.059028,0.020833,0.020833,0.003472,0.020833,0.128472,0.510417,0.6875,0.548826,0.005223,0.215278,0.635871,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,5,0.770833,0.586806,0.065972,0.006944,0.013889,0.0,0.010417,0.159722,0.465278,0.586806,0.547527,0.004768,0.166667,0.671531,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,6,0.701389,0.586806,0.086806,0.020833,0.024306,0.010417,0.020833,0.173611,0.475694,0.611111,0.547506,0.004789,0.208333,0.556719,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,7,0.829861,0.586806,0.097222,0.010417,0.017361,0.0,0.020833,0.170139,0.510417,0.611111,0.547809,0.005103,0.065972,0.702451,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,8,0.777778,0.597222,0.041667,0.024306,0.013889,0.003472,0.027778,0.177083,0.527778,0.635417,0.548846,0.004941,0.149305,0.672211,48
proposed_hierarchical_failure_containment_graph_v4,stress_03,0.35,9,0.767361,0.541667,0.100694,0.006944,0.017361,0.0,0.013889,0.145833,0.472222,0.638889,0.547335,0.004843,0.180556,0.64775,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,0,0.75,0.586806,0.072917,0.017361,0.013889,0.0,0.038194,0.180556,0.5,0.649306,0.567282,0.009032,0.177083,0.62091,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,1,0.739583,0.614583,0.076389,0.003472,0.020833,0.006944,0.013889,0.159722,0.5,0.649306,0.566432,0.008874,0.194445,0.628681,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,2,0.708333,0.604167,0.065972,0.024306,0.017361,0.003472,0.013889,0.149306,0.475694,0.673611,0.567963,0.009117,0.229167,0.600666,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,3,0.770833,0.579861,0.076389,0.013889,0.017361,0.0,0.017361,0.163194,0.451389,0.569444,0.565933,0.008858,0.152778,0.649738,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,4,0.729167,0.586806,0.072917,0.024306,0.024306,0.010417,0.020833,0.170139,0.472222,0.625,0.566924,0.00891,0.184027,0.590123,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,5,0.802083,0.576389,0.111111,0.013889,0.020833,0.0,0.024306,0.166667,0.479167,0.638889,0.566912,0.009125,0.090278,0.657548,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,6,0.753472,0.618056,0.059028,0.027778,0.024306,0.003472,0.03125,0.184028,0.538194,0.642361,0.568088,0.009113,0.173611,0.625933,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,7,0.75,0.548611,0.111111,0.003472,0.017361,0.0,0.020833,0.166667,0.454861,0.631944,0.566675,0.008933,0.184028,0.609354,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,8,0.746528,0.552083,0.083333,0.017361,0.013889,0.003472,0.020833,0.201389,0.493056,0.618056,0.565958,0.008962,0.163194,0.600136,48
proposed_hierarchical_failure_containment_graph_v4,stress_04,0.45,9,0.746528,0.559028,0.083333,0.024306,0.024306,0.003472,0.017361,0.21875,0.5,0.631944,0.568589,0.008721,0.190972,0.586585,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,0,0.722222,0.586806,0.065972,0.03125,0.024306,0.0,0.017361,0.180556,0.472222,0.645833,0.587712,0.015632,0.215278,0.588834,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,1,0.767361,0.569444,0.083333,0.010417,0.027778,0.0,0.020833,0.184028,0.423611,0.576389,0.584943,0.015385,0.170139,0.622002,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,2,0.732639,0.614583,0.083333,0.027778,0.041667,0.006944,0.03125,0.184028,0.475694,0.607639,0.58573,0.015686,0.180555,0.569205,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,3,0.784722,0.59375,0.097222,0.017361,0.03125,0.0,0.034722,0.1875,0.46875,0.618056,0.585858,0.015992,0.111111,0.624982,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,4,0.722222,0.625,0.0625,0.024306,0.017361,0.003472,0.041667,0.215278,0.510417,0.65625,0.587568,0.015348,0.211806,0.574784,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,5,0.743056,0.541667,0.107639,0.003472,0.017361,0.003472,0.020833,0.173611,0.444444,0.618056,0.58688,0.01546,0.170138,0.592329,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,6,0.75,0.541667,0.09375,0.020833,0.024306,0.003472,0.03125,0.201389,0.489583,0.590278,0.58521,0.01553,0.173611,0.580175,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,7,0.725694,0.527778,0.076389,0.017361,0.027778,0.003472,0.03125,0.229167,0.479167,0.635417,0.587374,0.01548,0.201389,0.553543,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,8,0.725694,0.576389,0.065972,0.017361,0.024306,0.003472,0.013889,0.184028,0.506944,0.625,0.585091,0.015063,0.204862,0.596966,48
proposed_hierarchical_failure_containment_graph_v4,stress_05,0.55,9,0.784722,0.527778,0.055556,0.03125,0.017361,0.0,0.027778,0.190972,0.434028,0.597222,0.587512,0.015517,0.152778,0.640736,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,0,0.739583,0.579861,0.086806,0.034722,0.045139,0.013889,0.034722,0.201389,0.472222,0.638889,0.605168,0.023422,0.177084,0.545927,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,1,0.743056,0.597222,0.090278,0.020833,0.027778,0.003472,0.03125,0.177083,0.503472,0.590278,0.60437,0.023762,0.15625,0.588432,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,2,0.729167,0.625,0.083333,0.020833,0.03125,0.003472,0.048611,0.232639,0.472222,0.635417,0.60676,0.022855,0.204861,0.54642,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,3,0.729167,0.520833,0.104167,0.013889,0.020833,0.0,0.020833,0.211806,0.454861,0.586806,0.606771,0.023171,0.170139,0.553275,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,4,0.756944,0.538194,0.100694,0.024306,0.03125,0.006944,0.034722,0.211806,0.513889,0.600694,0.604991,0.023285,0.173612,0.566164,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,5,0.736111,0.506944,0.076389,0.020833,0.03125,0.003472,0.034722,0.229167,0.458333,0.625,0.606218,0.023013,0.190972,0.551636,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,6,0.711806,0.5625,0.069444,0.017361,0.034722,0.010417,0.010417,0.208333,0.46875,0.638889,0.604061,0.023012,0.215277,0.552347,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,7,0.777778,0.534722,0.0625,0.038194,0.024306,0.003472,0.041667,0.180556,0.454861,0.590278,0.607576,0.023166,0.177083,0.616051,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,8,0.732639,0.631944,0.079861,0.027778,0.034722,0.0,0.034722,0.208333,0.552083,0.614583,0.605753,0.023413,0.201389,0.573176,48
proposed_hierarchical_failure_containment_graph_v4,stress_06,0.65,9,0.725694,0.510417,0.076389,0.003472,0.027778,0.006944,0.027778,0.211806,0.4375,0.628472,0.606072,0.023128,0.173612,0.55865,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,0,0.736111,0.611111,0.090278,0.020833,0.027778,0.006944,0.0625,0.253472,0.46875,0.597222,0.624069,0.030952,0.197917,0.524939,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,1,0.729167,0.538194,0.104167,0.024306,0.024306,0.003472,0.010417,0.243056,0.454861,0.586806,0.623274,0.03117,0.177083,0.531488,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,2,0.739583,0.520833,0.090278,0.027778,0.024306,0.006944,0.038194,0.194444,0.486111,0.600694,0.622638,0.031483,0.1875,0.556145,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,3,0.708333,0.510417,0.076389,0.034722,0.024306,0.003472,0.03125,0.222222,0.447917,0.600694,0.62358,0.031367,0.211806,0.51979,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,4,0.722222,0.538194,0.059028,0.020833,0.041667,0.003472,0.017361,0.243056,0.503472,0.625,0.62095,0.03122,0.194445,0.548691,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,5,0.753472,0.538194,0.0625,0.034722,0.024306,0.003472,0.038194,0.184028,0.458333,0.600694,0.624036,0.031257,0.190972,0.591645,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,6,0.722222,0.618056,0.100694,0.03125,0.041667,0.0,0.034722,0.256944,0.552083,0.621528,0.62254,0.031422,0.208334,0.518254,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,7,0.701389,0.524306,0.0625,0.006944,0.038194,0.006944,0.024306,0.197917,0.46875,0.618056,0.622584,0.031379,0.194444,0.544443,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,8,0.704861,0.545139,0.107639,0.024306,0.017361,0.0,0.03125,0.236111,0.465278,0.635417,0.62195,0.031296,0.21875,0.509573,48
proposed_hierarchical_failure_containment_graph_v4,stress_07,0.75,9,0.753472,0.541667,0.072917,0.013889,0.027778,0.010417,0.03125,0.236111,0.475694,0.572917,0.62142,0.031562,0.159722,0.5674,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,0,0.729167,0.552083,0.100694,0.027778,0.027778,0.006944,0.041667,0.211806,0.486111,0.604167,0.637939,0.039726,0.180555,0.528785,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,1,0.694444,0.503472,0.100694,0.034722,0.017361,0.006944,0.03125,0.232639,0.440972,0.621528,0.637468,0.039743,0.215278,0.482634,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,2,0.697917,0.53125,0.055556,0.010417,0.041667,0.006944,0.024306,0.239583,0.524306,0.611111,0.63643,0.039472,0.21875,0.524377,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,3,0.725694,0.559028,0.079861,0.027778,0.03125,0.006944,0.034722,0.201389,0.46875,0.600694,0.638367,0.039326,0.208334,0.543819,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,4,0.739583,0.579861,0.104167,0.034722,0.034722,0.0,0.020833,0.295139,0.534722,0.579861,0.63869,0.039481,0.194445,0.513442,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,5,0.708333,0.527778,0.079861,0.013889,0.034722,0.003472,0.027778,0.204861,0.46875,0.625,0.638047,0.039691,0.190973,0.53522,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,6,0.708333,0.552083,0.111111,0.03125,0.017361,0.003472,0.03125,0.25,0.447917,0.628472,0.636918,0.039768,0.211806,0.493556,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,7,0.763889,0.548611,0.076389,0.017361,0.034722,0.010417,0.041667,0.243056,0.472222,0.576389,0.637374,0.039959,0.125,0.560543,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,8,0.760417,0.586806,0.118056,0.017361,0.055556,0.006944,0.024306,0.21875,0.496528,0.604167,0.637257,0.039329,0.125,0.551065,48
proposed_hierarchical_failure_containment_graph_v4,stress_08,0.85,9,0.774306,0.597222,0.090278,0.017361,0.024306,0.013889,0.03125,0.215278,0.395833,0.625,0.638611,0.039967,0.097222,0.58248,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,0,0.704861,0.520833,0.069444,0.020833,0.038194,0.003472,0.027778,0.253472,0.513889,0.604167,0.651089,0.048228,0.204861,0.509545,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,1,0.708333,0.5625,0.104167,0.020833,0.03125,0.006944,0.03125,0.211806,0.486111,0.565972,0.652789,0.048022,0.225695,0.509282,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,2,0.725694,0.545139,0.090278,0.03125,0.038194,0.006944,0.027778,0.305556,0.520833,0.559028,0.65329,0.048649,0.197917,0.485033,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,3,0.704861,0.513889,0.079861,0.027778,0.027778,0.006944,0.034722,0.246528,0.447917,0.638889,0.65236,0.048578,0.1875,0.496526,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,4,0.729167,0.576389,0.09375,0.034722,0.020833,0.003472,0.038194,0.25,0.444444,0.604167,0.651723,0.048463,0.1875,0.517146,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,5,0.743056,0.524306,0.086806,0.010417,0.041667,0.010417,0.038194,0.267361,0.465278,0.579861,0.652309,0.048928,0.114583,0.518453,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,6,0.75,0.611111,0.111111,0.017361,0.041667,0.003472,0.041667,0.246528,0.465278,0.597222,0.651282,0.048263,0.131944,0.531966,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,7,0.732639,0.569444,0.09375,0.020833,0.024306,0.017361,0.038194,0.232639,0.402778,0.621528,0.653923,0.048987,0.138889,0.516657,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,8,0.715278,0.517361,0.104167,0.034722,0.027778,0.010417,0.020833,0.21875,0.447917,0.638889,0.652164,0.048196,0.184028,0.503789,48
proposed_hierarchical_failure_containment_graph_v4,stress_09,0.95,9,0.6875,0.53125,0.107639,0.041667,0.045139,0.006944,0.038194,0.215278,0.465278,0.590278,0.651365,0.048146,0.177083,0.460475,48
recovery_budgeted_controller,stress_00,0.05,0,0.732639,0.496528,0.097222,0.024306,0.03125,0.020833,0.041667,0.149306,0.510417,0.604167,0.569971,0.003027,0.201389,0.554174,48
recovery_budgeted_controller,stress_00,0.05,1,0.694444,0.506944,0.097222,0.038194,0.055556,0.010417,0.024306,0.190972,0.472222,0.5,0.572251,0.003315,0.232639,0.490411,48
recovery_budgeted_controller,stress_00,0.05,2,0.753472,0.46875,0.097222,0.027778,0.027778,0.003472,0.027778,0.184028,0.496528,0.59375,0.569776,0.003265,0.190972,0.578779,48
recovery_budgeted_controller,stress_00,0.05,3,0.715278,0.493056,0.052083,0.038194,0.020833,0.013889,0.045139,0.1875,0.409722,0.5625,0.570545,0.003166,0.239583,0.54103,48
recovery_budgeted_controller,stress_00,0.05,4,0.756944,0.472222,0.083333,0.024306,0.041667,0.010417,0.017361,0.197917,0.503472,0.569444,0.571283,0.003304,0.15625,0.576867,48
recovery_budgeted_controller,stress_00,0.05,5,0.711806,0.524306,0.125,0.038194,0.055556,0.010417,0.045139,0.1875,0.458333,0.545139,0.570374,0.003389,0.166666,0.485984,48
recovery_budgeted_controller,stress_00,0.05,6,0.715278,0.496528,0.090278,0.038194,0.038194,0.006944,0.03125,0.194444,0.371528,0.565972,0.571449,0.003157,0.229166,0.517283,48
recovery_budgeted_controller,stress_00,0.05,7,0.767361,0.465278,0.059028,0.03125,0.041667,0.0,0.027778,0.15625,0.451389,0.517361,0.570386,0.003077,0.173611,0.617705,48
recovery_budgeted_controller,stress_00,0.05,8,0.694444,0.503472,0.100694,0.045139,0.048611,0.006944,0.020833,0.201389,0.427083,0.583333,0.569759,0.003063,0.246528,0.48843,48
recovery_budgeted_controller,stress_00,0.05,9,0.725694,0.486111,0.076389,0.027778,0.052083,0.010417,0.024306,0.138889,0.461806,0.534722,0.571441,0.003115,0.204862,0.56443,48
recovery_budgeted_controller,stress_01,0.15,0,0.746528,0.493056,0.097222,0.027778,0.034722,0.006944,0.024306,0.177083,0.475694,0.579861,0.588249,0.003513,0.208333,0.567621,48
recovery_budgeted_controller,stress_01,0.15,1,0.722222,0.510417,0.048611,0.048611,0.024306,0.017361,0.052083,0.173611,0.399306,0.583333,0.590188,0.003608,0.232639,0.541776,48
recovery_budgeted_controller,stress_01,0.15,2,0.763889,0.472222,0.079861,0.027778,0.052083,0.013889,0.024306,0.1875,0.5,0.565972,0.590259,0.003757,0.145833,0.574306,48
recovery_budgeted_controller,stress_01,0.15,3,0.704861,0.503472,0.125,0.045139,0.065972,0.010417,0.059028,0.222222,0.472222,0.559028,0.589782,0.00373,0.190972,0.445038,48
recovery_budgeted_controller,stress_01,0.15,4,0.732639,0.475694,0.09375,0.038194,0.03125,0.003472,0.034722,0.215278,0.392361,0.555556,0.590218,0.003423,0.215278,0.524405,48
recovery_budgeted_controller,stress_01,0.15,5,0.75,0.482639,0.0625,0.045139,0.038194,0.003472,0.024306,0.1875,0.434028,0.527778,0.589392,0.003506,0.184028,0.574146,48
recovery_budgeted_controller,stress_01,0.15,6,0.659722,0.489583,0.09375,0.041667,0.041667,0.010417,0.010417,0.211806,0.427083,0.5625,0.589279,0.003477,0.267361,0.454129,48
recovery_budgeted_controller,stress_01,0.15,7,0.725694,0.482639,0.079861,0.027778,0.052083,0.010417,0.03125,0.145833,0.454861,0.548611,0.590295,0.003507,0.197917,0.553089,48
recovery_budgeted_controller,stress_01,0.15,8,0.690972,0.538194,0.072917,0.041667,0.045139,0.006944,0.020833,0.239583,0.472222,0.503472,0.589141,0.00352,0.267361,0.488784,48
recovery_budgeted_controller,stress_01,0.15,9,0.701389,0.472222,0.079861,0.03125,0.038194,0.006944,0.034722,0.190972,0.444444,0.555556,0.588744,0.003638,0.229167,0.513326,48
recovery_budgeted_controller,stress_02,0.25,0,0.743056,0.451389,0.100694,0.048611,0.048611,0.024306,0.017361,0.190972,0.527778,0.541667,0.609053,0.006055,0.159722,0.517345,48
